path,Statcast,PitchFX,Pre-tracking
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.numberOfPitches,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.obp,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.outs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.passedBall,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.pickoffs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.pitchesPerInning,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.popOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.rbi,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.runs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.runsScoredPer9,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.sacBunts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.sacFlies,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.saveOpportunities,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.saves,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.shutouts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.stolenBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.strikePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.strikeoutWalkRatio,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.strikeoutsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.strikes,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.triples,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.walksPer9Inn,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.whip,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.wildPitches,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.winPercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.seasonStats.pitching.wins,N/A,int,N/A
liveData.boxscore.teams.away.players.ID461833.status.code,N/A,str,N/A
liveData.boxscore.teams.away.players.ID461833.status.description,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.gameStatus.isCurrentBatter,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID465041.gameStatus.isCurrentPitcher,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID465041.gameStatus.isOnBench,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID465041.gameStatus.isSubstitute,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID465041.jerseyNumber,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.parentTeamId,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.person.fullName,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.person.id,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.person.link,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.position.abbreviation,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.position.code,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.position.name,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.position.type,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.airOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.atBats,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.atBatsPerHomeRun,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.avg,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.babip,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.doubles,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.flyOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.groundIntoDoublePlay,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.groundIntoTriplePlay,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.groundOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.groundOutsToAirouts,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.hits,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.homeRuns,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.leftOnBase,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.lineOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.obp,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.ops,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.pickoffs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.plateAppearances,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.popOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.rbi,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.runs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.sacBunts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.sacFlies,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.slg,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.stolenBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.totalBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.batting.triples,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.assists,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.chances,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.errors,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.fielding,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.passedBall,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.pickoffs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.putOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.fielding.stolenBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.airOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.atBats,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.balks,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.balls,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.battersFaced,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.blownSaves,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.completeGames,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.doubles,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.earnedRuns,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.era,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.flyOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.gamesFinished,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.gamesPitched,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.gamesStarted,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.groundOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.groundOutsToAirouts,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.hitBatsmen,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.hits,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.hitsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.holds,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.homeRuns,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.homeRunsPer9,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.inheritedRunners,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.inheritedRunnersScored,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.inningsPitched,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.lineOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.losses,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.numberOfPitches,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.obp,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.outs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.passedBall,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.pickoffs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.pitchesPerInning,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.popOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.rbi,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.runs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.runsScoredPer9,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.sacBunts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.sacFlies,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.saveOpportunities,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.saves,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.shutouts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.stolenBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.strikePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.strikeoutWalkRatio,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.strikeoutsPer9Inn,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.strikes,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.triples,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.walksPer9Inn,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.whip,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.wildPitches,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.winPercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.seasonStats.pitching.wins,N/A,int,N/A
liveData.boxscore.teams.away.players.ID465041.status.code,N/A,str,N/A
liveData.boxscore.teams.away.players.ID465041.status.description,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.gameStatus.isCurrentBatter,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID469686.gameStatus.isCurrentPitcher,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID469686.gameStatus.isOnBench,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID469686.gameStatus.isSubstitute,N/A,bool,N/A
liveData.boxscore.teams.away.players.ID469686.jerseyNumber,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.parentTeamId,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.person.fullName,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.person.id,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.person.link,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.position.abbreviation,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.position.code,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.position.name,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.position.type,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.airOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.atBats,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.atBatsPerHomeRun,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.avg,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.babip,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.baseOnBalls,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.catchersInterference,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.doubles,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.flyOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.gamesPlayed,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.groundIntoDoublePlay,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.groundIntoTriplePlay,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.groundOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.groundOutsToAirouts,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.hitByPitch,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.hits,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.homeRuns,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.intentionalWalks,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.leftOnBase,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.lineOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.obp,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.ops,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.pickoffs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.plateAppearances,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.popOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.rbi,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.runs,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.sacBunts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.sacFlies,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.slg,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.stolenBasePercentage,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.stolenBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.strikeOuts,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.totalBases,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.batting.triples,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.assists,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.caughtStealing,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.chances,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.errors,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.fielding,N/A,str,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.passedBall,N/A,int,N/A
liveData.boxscore.teams.away.players.ID469686.seasonStats.fielding.pickoffs,N/A,int,N/A
